,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
5133,34103,0.0,0.0,25.16,-6.59,1.04,64.8,0,54.0,8.21,0,0,0,0,0,0,0,0,0,0,54.0,0.0,0.0,0.0,0.0
5134,34103,0.0,0.0,25.16,-6.59,1.04,64.8,0,54.0,10.64,0,0,0,0,0,0,0,0,0,0,54.0,0.0,0.0,0.0,0.0
5135,34109,171.79,38.04,80.15,-20.98,1.0590000000000002,206.4,1,172.0,81.17,0,0,0,0,0,0,0,0,0,0,172.0,0.0,0.0,0.0,0.0
5136,34110,171.79,22.91,80.15,-20.98,1.0545,206.4,1,172.0,27.08,0,0,0,0,0,0,0,0,0,0,172.0,0.0,0.0,0.0,0.0
5137,34114,202.26,60.04,94.37,-24.71,1.0646,243.0,1,202.5,76.21,0,0,0,0,0,0,0,0,0,0,202.5,0.0,0.0,0.0,0.0
5138,34115,202.26,60.04,94.37,-24.71,1.0559,243.0,1,202.5,79.9,0,0,0,0,0,0,0,0,0,0,202.5,0.0,0.0,0.0,0.0
5139,34119,0.0,0.0,8.3,-1.81,1.04,19.56,0,16.3,5.02,0,0,0,0,0,0,0,0,0,0,16.3,0.0,0.0,0.0,0.0
5140,34124,169.67,238.28,255.55,-66.9,1.0261,658.08,1,548.4,75.81,0,0,0,0,0,0,0,0,0,0,548.4,0.0,0.0,0.0,0.0
5141,34125,231.83,238.28,255.55,-66.9,1.0269,658.08,1,548.4,153.5,0,0,0,0,0,0,0,0,0,0,548.4,0.0,0.0,0.0,0.0
5142,34130,0.0,0.0,200.05,-52.37,1.038,515.16,0,429.3,147.42,0,0,0,0,0,0,0,0,0,0,429.3,0.0,0.0,0.0,0.0
5143,34131,237.54,31.7,200.05,-52.37,1.0439,515.16,1,429.3,190.24,0,0,0,0,0,0,0,0,0,0,429.3,0.0,0.0,0.0,0.0
5144,34132,275.6,31.7,200.05,-52.37,1.0432,515.16,1,429.3,173.99,0,0,0,0,0,0,0,0,0,0,429.3,0.0,0.0,0.0,0.0
5145,34133,208.99,31.7,200.05,-52.37,1.0416,515.16,1,429.3,154.55,0,0,0,0,0,0,0,0,0,0,429.3,0.0,0.0,0.0,0.0
5146,34141,193.25,42.15,259.32,-67.89,1.0147,667.77,1,556.48,103.28,0,0,0,0,0,0,0,0,0,0,556.475,0.0,0.0,0.0,0.0
5147,34142,231.78,42.15,259.32,-67.89,1.0125,667.77,1,556.48,231.77,0,0,0,0,0,0,0,0,0,0,556.475,0.0,0.0,0.0,0.0
5148,34143,0.0,0.0,259.32,-67.89,1.044,667.77,0,556.48,240.74,0,0,0,0,0,0,0,0,0,0,556.475,0.0,0.0,0.0,0.0
5149,34144,197.19,42.15,259.32,-67.89,1.0154,667.77,1,556.48,108.2,0,0,0,0,0,0,0,0,0,0,556.475,0.0,0.0,0.0,0.0
5150,34147,14.18,5.45,5.45,-0.7,1.04,17.04,1,14.2,6.1,0,0,0,0,0,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0
5151,34147,14.18,5.45,5.45,-0.7,1.04,17.04,1,14.2,1.62,0,0,0,0,0,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0
5152,34147,0.0,0.0,5.45,-0.7,1.04,17.04,0,14.2,4.63,0,0,0,0,0,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0
5153,34147,14.18,5.45,5.45,-0.7,1.04,17.04,1,14.2,3.77,0,0,0,0,0,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0
5154,34147,0.0,0.0,5.45,-0.7,1.04,17.04,0,14.2,7.07,0,0,0,0,0,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0
5155,34147,0.0,0.0,5.45,-0.7,1.04,17.04,0,14.2,4.49,0,0,0,0,0,0,0,0,0,0,14.2,0.0,0.0,0.0,0.0
5156,34151,118.86,145.41,397.37,-104.03,1.0531,1023.28,1,852.73,118.84,0,0,0,0,0,0,0,0,0,0,852.7333,0.0,0.0,0.0,0.0
5157,34152,184.61,145.41,397.37,-104.03,1.0535,1023.28,1,852.73,184.6,0,0,0,0,0,0,0,0,0,0,852.7333,0.0,0.0,0.0,0.0
5158,34153,296.64,145.41,397.37,-104.03,1.0595,1023.28,1,852.73,158.89,0,0,0,0,0,0,0,0,0,0,852.7333,0.0,0.0,0.0,0.0
5159,34156,69.92,26.88,26.88,-3.43,1.04,84.0,1,70.0,12.84,0,0,0,0,0,0,0,0,0,0,70.0,0.0,0.0,0.0,0.0
5160,34159,1.91,0.89,0.89,-0.23,1.0525,2.3,1,1.92,0.37,0,0,0,0,0,0,0,0,0,0,1.9167,0.0,0.0,0.0,0.0
5161,34159,1.91,0.89,0.89,-0.23,1.0525,2.3,1,1.92,0.26,0,0,0,0,0,0,0,0,0,0,1.9167,0.0,0.0,0.0,0.0
5162,34160,1.91,0.89,0.89,-0.23,1.055,2.3,1,1.92,0.2,0,0,0,0,0,0,0,0,0,0,1.9167,0.0,0.0,0.0,0.0
5163,34160,1.91,0.89,0.89,-0.23,1.055,2.3,1,1.92,0.36,0,0,0,0,0,0,0,0,0,0,1.9167,0.0,0.0,0.0,0.0
5164,34161,1.91,0.89,0.89,-0.23,1.055,2.3,1,1.92,0.36,0,0,0,0,0,0,0,0,0,0,1.9167,0.0,0.0,0.0,0.0
5165,34162,0.0,0.0,0.89,-0.23,1.04,2.3,0,1.92,0.67,0,0,0,0,0,0,0,0,0,0,1.9167,0.0,0.0,0.0,0.0
5166,34165,98.68,50.29,50.29,-10.97,1.04,118.56,1,98.8,22.62,0,0,0,0,0,0,0,0,0,0,98.8,0.0,0.0,0.0,0.0
5167,34168,44.95,17.28,17.28,-2.21,1.0285,54.0,1,45.0,14.92,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
5168,34169,44.95,17.28,17.28,-2.21,1.0285,54.0,1,45.0,8.57,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
5169,34169,44.95,17.28,17.28,-2.21,1.0285,54.0,1,45.0,8.56,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
5170,34170,44.95,17.28,17.28,-2.21,1.0285,54.0,1,45.0,7.96,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
5171,34171,44.95,17.28,17.28,-2.21,1.0285,54.0,1,45.0,17.26,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
5172,34172,44.95,17.28,17.28,-2.21,1.0285,54.0,1,45.0,14.38,0,0,0,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0.0
5173,34177,207.75,45.73,105.87,-23.09,1.0462,249.6,1,208.0,103.47,0,0,0,0,0,0,0,0,0,0,208.0,0.0,0.0,0.0,0.0
5174,34178,207.75,45.73,105.87,-23.09,1.044,249.6,1,208.0,64.99,0,0,0,0,0,0,0,0,0,0,208.0,0.0,0.0,0.0,0.0
5175,34179,207.75,36.09,105.87,-23.09,1.041,249.6,1,208.0,88.72,0,0,0,0,0,0,0,0,0,0,208.0,0.0,0.0,0.0,0.0
5176,34183,222.38,103.75,103.75,-27.16,1.0162,267.18,1,222.65,43.54,0,0,0,0,0,0,0,0,0,0,222.65,0.0,0.0,0.0,0.0
5177,34184,222.38,103.75,103.75,-27.16,1.0156,267.18,1,222.65,53.16,0,0,0,0,0,0,0,0,0,0,222.65,0.0,0.0,0.0,0.0
5178,35360,0.0,0.0,2.94,-0.77,1.04,7.56,0,6.3,2.5,0,0,0,0,0,0,0,0,0,0,6.3,0.0,0.0,0.0,0.0
5179,35361,0.0,0.0,2.94,-0.77,1.04,7.56,0,6.3,0.9,0,0,0,0,0,0,0,0,0,0,6.3,0.0,0.0,0.0,0.0
5180,35365,4.79,1.84,1.84,-0.24,1.0405,5.76,1,4.8,0.6,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0.0,0.0,0.0
5181,35366,4.79,1.84,1.84,-0.24,1.0405,5.76,1,4.8,0.49,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0.0,0.0,0.0
5182,35367,0.0,0.0,1.84,-0.24,1.04,5.76,0,4.8,2.32,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0.0,0.0,0.0
5183,35371,18.48,-2.26,8.62,-2.26,1.0405,22.2,1,18.5,6.03,0,0,0,0,0,0,0,0,0,0,18.5,0.0,0.0,0.0,0.0
5184,35374,0.0,0.0,14.33,-3.75,1.04,36.9,0,30.75,12.46,0,0,0,0,0,0,0,0,0,0,30.75,0.0,0.0,0.0,0.0
5185,35374,0.0,0.0,14.33,-3.75,1.04,36.9,0,30.75,5.83,0,0,0,0,0,0,0,0,0,0,30.75,0.0,0.0,0.0,0.0
5186,35375,0.0,0.0,14.33,-3.75,1.04,36.9,0,30.75,12.61,0,0,0,0,0,0,0,0,0,0,30.75,0.0,0.0,0.0,0.0
5187,35376,0.0,0.0,14.33,-3.75,1.04,36.9,0,30.75,8.02,0,0,0,0,0,0,0,0,0,0,30.75,0.0,0.0,0.0,0.0
5188,35381,0.0,0.0,7.18,-0.92,1.04,22.44,0,18.7,7.58,0,0,0,0,0,0,0,0,0,0,18.7,0.0,0.0,0.0,0.0
5189,35382,0.0,0.0,7.18,-0.92,1.004,22.44,0,18.7,3.08,0,0,0,0,0,0,0,0,0,0,18.7,0.0,0.0,0.0,0.0
5190,35382,0.93,0.36,0.36,-0.05,1.004,1.12,1,0.93,0.12,0,0,0,0,0,0,0,0,0,0,0.9333,0.0,0.0,0.0,0.0
5191,35383,0.93,0.36,0.36,-0.05,1.004,1.12,1,0.93,0.14,0,0,0,0,0,0,0,0,0,0,0.9333,0.0,0.0,0.0,0.0
5192,35383,0.0,0.0,0.36,-0.05,1.004,1.12,0,0.93,0.13,0,0,0,0,0,0,0,0,0,0,0.9333,0.0,0.0,0.0,0.0
5193,35384,0.63,0.21,0.24,-0.03,1.004,0.76,1,0.63,0.07,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
5194,35384,0.0,0.0,0.24,-0.03,1.004,0.76,0,0.63,0.1,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
5195,35385,0.63,0.12,0.24,-0.03,1.004,0.76,1,0.63,0.2,0,0,0,0,0,0,0,0,0,0,0.6333,0.0,0.0,0.0,0.0
5196,35385,0.5,0.12,0.19,-0.02,1.004,0.6,1,0.5,0.18,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0
5197,35386,0.0,0.0,0.19,-0.02,1.04,0.6,0,0.5,0.16,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0
5198,35391,0.0,0.0,15.36,-1.96,1.04,48.0,0,40.0,13.31,0,0,0,0,0,0,0,0,0,0,40.0,0.0,0.0,0.0,0.0
5199,35391,39.95,-1.96,15.36,-1.96,1.04,48.0,1,40.0,10.85,0,0,0,0,0,0,0,0,0,0,40.0,0.0,0.0,0.0,0.0
5200,35395,282.75,97.2,455.53,-119.26,1.0523,1173.04,1,977.53,110.51,0,0,0,0,0,0,0,0,0,0,977.5333,0.0,0.0,0.0,0.0
5201,35396,346.66,97.2,455.53,-119.26,1.0517,1173.04,1,977.53,346.64,0,0,0,0,0,0,0,0,0,0,977.5333,0.0,0.0,0.0,0.0
5202,35397,0.0,0.0,455.53,-119.26,1.043,1173.04,0,977.53,473.99,0,0,0,0,0,0,0,0,0,0,977.5333,0.0,0.0,0.0,0.0
5203,35403,152.32,-18.6,71.07,-18.6,1.033,183.0,1,152.5,18.44,0,0,0,0,0,0,0,0,0,0,152.5,0.0,0.0,0.0,0.0
5204,35404,152.32,-18.6,71.07,-18.6,1.037,183.0,1,152.5,24.76,0,0,0,0,0,0,0,0,0,0,152.5,0.0,0.0,0.0,0.0
5205,35405,152.32,-18.6,71.07,-18.6,1.033,183.0,1,152.5,39.26,0,0,0,0,0,0,0,0,0,0,152.5,0.0,0.0,0.0,0.0
5206,35406,152.32,-10.09,71.07,-18.6,1.0388,183.0,1,152.5,49.13,0,0,0,0,0,0,0,0,0,0,152.5,0.0,0.0,0.0,0.0
5207,35410,341.66,100.21,376.29,-98.51,1.0068,969.0,1,807.5,341.65,0,0,0,0,0,0,0,0,0,0,807.5,0.0,0.0,0.0,0.0
5208,35412,0.0,0.0,32.11,-8.41,1.04,82.68,0,68.9,20.1,0,0,0,0,0,0,0,0,0,0,68.9,0.0,0.0,0.0,0.0
5209,35417,8.16,3.14,3.14,-0.4,1.043,9.8,1,8.17,2.36,0,0,0,0,0,0,0,0,0,0,8.1667,0.0,0.0,0.0,0.0
5210,35417,8.16,3.14,3.14,-0.4,1.043,9.8,1,8.17,1.3,0,0,0,0,0,0,0,0,0,0,8.1667,0.0,0.0,0.0,0.0
5211,35418,8.16,3.14,3.14,-0.4,1.0405,9.8,1,8.17,4.06,0,0,0,0,0,0,0,0,0,0,8.1667,0.0,0.0,0.0,0.0
5212,35425,131.84,-19.01,28.12,-19.01,1.006,158.4,1,132.0,18.33,0,0,0,0,0,0,0,0,0,0,132.0,0.0,0.0,0.0,0.0
5213,35426,131.84,21.52,28.12,-19.01,1.0207,158.4,1,132.0,13.63,0,0,0,0,0,0,0,0,0,0,132.0,0.0,0.0,0.0,0.0
5214,35430,233.35,-76.26,318.74,-83.45,1.0446,820.8,1,684.0,121.71,0,0,0,0,0,0,0,0,0,0,684.0,0.0,0.0,0.0,0.0
5215,35431,246.15,-76.26,318.74,-83.45,1.0447,820.8,1,684.0,137.7,0,0,0,0,0,0,0,0,0,0,684.0,0.0,0.0,0.0,0.0
5216,35438,210.22,20.79,318.74,-83.45,1.0454,820.8,1,684.0,92.79,0,0,0,0,0,0,0,0,0,0,684.0,0.0,0.0,0.0,0.0
5217,35439,196.48,20.79,318.74,-83.45,1.0458,820.8,1,684.0,196.46,0,0,0,0,0,0,0,0,0,0,684.0,0.0,0.0,0.0,0.0
5218,35440,0.0,0.0,318.74,-83.45,1.044,820.8,0,684.0,340.16,0,0,0,0,0,0,0,0,0,0,684.0,0.0,0.0,0.0,0.0
5219,35444,219.34,73.61,102.33,-26.79,1.0045,263.52,1,219.6,66.86,0,0,0,0,0,0,0,0,0,0,219.6,0.0,0.0,0.0,0.0
5220,35445,219.34,71.15,102.33,-26.79,1.0049,263.52,1,219.6,33.92,0,0,0,0,0,0,0,0,0,0,219.6,0.0,0.0,0.0,0.0
5221,35450,25.47,-1.25,9.79,-1.25,1.038,30.6,1,25.5,10.67,0,0,0,0,0,0,0,0,0,0,25.5,0.0,0.0,0.0,0.0
5222,35450,25.47,-1.25,9.79,-1.25,1.038,30.6,1,25.5,4.44,0,0,0,0,0,0,0,0,0,0,25.5,0.0,0.0,0.0,0.0
5223,35451,25.47,-1.25,9.79,-1.25,1.038,30.6,1,25.5,7.99,0,0,0,0,0,0,0,0,0,0,25.5,0.0,0.0,0.0,0.0
5224,35451,25.47,-1.25,9.79,-1.25,1.038,30.6,1,25.5,2.72,0,0,0,0,0,0,0,0,0,0,25.5,0.0,0.0,0.0,0.0
5225,35452,1.03,-0.05,0.4,-0.05,1.04,1.24,1,1.03,0.15,0,0,0,0,0,0,0,0,0,0,1.0333,0.0,0.0,0.0,0.0
5226,35452,1.03,-0.05,0.4,-0.05,1.04,1.24,1,1.03,0.21,0,0,0,0,0,0,0,0,0,0,1.0333,0.0,0.0,0.0,0.0
5227,35453,0.0,0.0,0.4,-0.05,1.04,1.24,0,1.03,0.46,0,0,0,0,0,0,0,0,0,0,1.0333,0.0,0.0,0.0,0.0
5228,35453,0.0,0.0,0.4,-0.05,1.04,1.24,0,1.03,0.25,0,0,0,0,0,0,0,0,0,0,1.0333,0.0,0.0,0.0,0.0
5229,35454,1.03,-0.05,0.4,-0.05,1.04,1.24,1,1.03,0.33,0,0,0,0,0,0,0,0,0,0,1.0333,0.0,0.0,0.0,0.0
5230,35455,1.03,0.0,0.4,-0.05,1.027,1.24,1,1.03,0.24,0,0,0,0,0,0,0,0,0,0,1.0333,0.0,0.0,0.0,0.0
5231,35460,0.0,0.0,14.06,-9.5,1.04,79.2,0,66.0,17.49,0,0,0,0,0,0,0,0,0,0,66.0,0.0,0.0,0.0,0.0
5232,35465,261.38,84.96,258.23,-67.6,1.0497,664.96,1,554.13,189.02,0,0,0,0,0,0,0,0,0,0,554.1334,0.0,0.0,0.0,0.0
5233,35466,169.97,84.96,258.23,-67.6,1.0487,664.96,1,554.13,169.96,0,0,0,0,0,0,0,0,0,0,554.1334,0.0,0.0,0.0,0.0
5234,35467,270.8,84.96,258.23,-67.6,1.0493,664.96,1,554.13,270.79,0,0,0,0,0,0,0,0,0,0,554.1334,0.0,0.0,0.0,0.0
5235,35471,287.46,26.2,380.4,-99.59,1.0356,979.56,1,816.3,287.44,0,0,0,0,0,0,0,0,0,0,816.3,0.0,0.0,0.0,0.0
5236,35472,157.25,26.2,380.4,-99.59,1.0365,979.56,1,816.3,157.23,0,0,0,0,0,0,0,0,0,0,816.3,0.0,0.0,0.0,0.0
5237,35479,178.33,-70.27,268.42,-70.27,1.0335,691.2,1,576.0,79.77,0,0,0,0,0,0,0,0,0,0,576.0,0.0,0.0,0.0,0.0
5238,35480,222.77,-70.27,268.42,-70.27,1.0339,691.2,1,576.0,135.32,0,0,0,0,0,0,0,0,0,0,576.0,0.0,0.0,0.0,0.0
5239,35485,95.59,24.38,44.6,-11.68,1.0465,114.84,1,95.7,23.78,0,0,0,0,0,0,0,0,0,0,95.7,0.0,0.0,0.0,0.0
5240,35488,0.0,0.0,1.84,-0.24,1.0425,5.76,0,4.8,2.17,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0.0,0.0,0.0
5241,35488,4.79,1.84,1.84,-0.24,1.0425,5.76,1,4.8,2.29,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0.0,0.0,0.0
5242,35488,0.0,0.0,1.84,-0.24,1.0425,5.76,0,4.8,0.8,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0.0,0.0,0.0
5243,35490,97.48,20.79,20.79,-14.05,1.043,117.12,1,97.6,43.13,0,0,0,0,0,0,0,0,0,0,97.6,0.0,0.0,0.0,0.0
5244,35493,20.97,2.48,8.06,-1.03,1.04,25.2,1,21.0,5.07,0,0,0,0,0,0,0,0,0,0,21.0,0.0,0.0,0.0,0.0
5245,35494,20.97,2.48,8.06,-1.03,1.04,25.2,1,21.0,6.62,0,0,0,0,0,0,0,0,0,0,21.0,0.0,0.0,0.0,0.0
5246,35502,0.0,0.0,21.41,-14.47,1.04,120.6,0,100.5,45.03,0,0,0,0,0,0,0,0,0,0,100.5,0.0,0.0,0.0,0.0
5247,35509,86.4,-9.6,44.03,-9.6,1.0405,103.8,1,86.5,23.31,0,0,0,0,0,0,0,0,0,0,86.5,0.0,0.0,0.0,0.0
5248,35510,86.4,-9.6,44.03,-9.6,1.0405,103.8,1,86.5,23.99,0,0,0,0,0,0,0,0,0,0,86.5,0.0,0.0,0.0,0.0
5249,35511,86.4,-9.6,44.03,-9.6,1.0405,103.8,1,86.5,30.83,0,0,0,0,0,0,0,0,0,0,86.5,0.0,0.0,0.0,0.0
5250,35512,86.4,-9.6,44.03,-9.6,1.0405,103.8,1,86.5,10.8,0,0,0,0,0,0,0,0,0,0,86.5,0.0,0.0,0.0,0.0
5251,35513,86.4,-9.6,44.03,-9.6,1.0405,103.8,1,86.5,31.22,0,0,0,0,0,0,0,0,0,0,86.5,0.0,0.0,0.0,0.0
5252,35514,86.4,-9.6,44.03,-9.6,1.0405,103.8,1,86.5,30.99,0,0,0,0,0,0,0,0,0,0,86.5,0.0,0.0,0.0,0.0
5253,35520,171.79,-5.54,87.55,-19.09,1.002,206.4,1,172.0,21.89,0,0,0,0,0,0,0,0,0,0,172.0,0.0,0.0,0.0,0.0
5254,35521,171.79,-2.48,87.55,-19.09,1.002,206.4,1,172.0,72.85,0,0,0,0,0,0,0,0,0,0,172.0,0.0,0.0,0.0,0.0
5255,35527,322.57,-121.89,605.8,-158.6,1.0532,1560.0,1,1300.0,322.55,0,0,0,0,0,0,0,0,0,0,1300.0,0.0,0.0,0.0,0.0
5256,35531,237.22,-27.48,110.68,-28.98,1.0285,285.0,1,237.5,27.57,0,0,0,0,0,0,0,0,0,0,237.5,0.0,0.0,0.0,0.0
5257,35532,237.22,-24.39,110.68,-28.98,1.0305,285.0,1,237.5,60.08,0,0,0,0,0,0,0,0,0,0,237.5,0.0,0.0,0.0,0.0
5258,35533,237.22,-28.98,110.68,-28.98,1.0291,285.0,1,237.5,67.72,0,0,0,0,0,0,0,0,0,0,237.5,0.0,0.0,0.0,0.0
5259,35536,56.93,18.58,29.01,-6.33,1.037,68.4,1,57.0,9.03,0,0,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0
5260,35536,0.0,0.0,29.01,-6.33,1.037,68.4,0,57.0,12.23,0,0,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0
5261,35536,56.93,18.58,29.01,-6.33,1.037,68.4,1,57.0,12.74,0,0,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0
5262,35536,56.93,18.58,29.01,-6.33,1.037,68.4,1,57.0,16.46,0,0,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0
5263,35536,56.93,18.58,29.01,-6.33,1.037,68.4,1,57.0,28.1,0,0,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0
5264,35536,56.93,18.58,29.01,-6.33,1.037,68.4,1,57.0,25.08,0,0,0,0,0,0,0,0,0,0,57.0,0.0,0.0,0.0,0.0
5265,36818,28.67,1.45,13.37,-3.5,1.043,34.44,1,28.7,13.36,0,0,0,0,0,0,0,0,0,0,28.7,0.0,0.0,0.0,0.0
5266,36822,0.0,0.0,9.1,-1.16,1.045,28.44,0,23.7,2.99,0,0,0,0,0,0,0,0,0,0,23.7,0.0,0.0,0.0,0.0
5267,36822,23.67,8.13,9.1,-1.16,1.045,28.44,1,23.7,9.17,0,0,0,0,0,0,0,0,0,0,23.7,0.0,0.0,0.0,0.0
5268,36825,6.11,2.85,2.85,-0.75,1.04,7.34,1,6.12,1.28,0,0,0,0,0,0,0,0,0,0,6.12,0.0,0.0,0.0,0.0
5269,36825,6.11,2.85,2.85,-0.75,1.04,7.34,1,6.12,2.15,0,0,0,0,0,0,0,0,0,0,6.12,0.0,0.0,0.0,0.0
5270,36825,6.11,2.85,2.85,-0.75,1.04,7.34,1,6.12,1.34,0,0,0,0,0,0,0,0,0,0,6.12,0.0,0.0,0.0,0.0
5271,36825,6.11,2.85,2.85,-0.75,1.04,7.34,1,6.12,2.26,0,0,0,0,0,0,0,0,0,0,6.12,0.0,0.0,0.0,0.0
5272,36825,6.11,2.85,2.85,-0.75,1.04,7.34,1,6.12,3.01,0,0,0,0,0,0,0,0,0,0,6.12,0.0,0.0,0.0,0.0
5273,36832,196.91,90.09,190.72,-49.93,1.0506,491.12,1,409.27,56.15,0,0,0,0,0,0,0,0,0,0,409.2667,0.0,0.0,0.0,0.0
5274,36833,152.63,90.09,190.72,-49.93,1.0481,491.12,1,409.27,89.08,0,0,0,0,0,0,0,0,0,0,409.2667,0.0,0.0,0.0,0.0
5275,36834,217.79,90.09,190.72,-49.93,1.0473,491.12,1,409.27,170.53,0,0,0,0,0,0,0,0,0,0,409.2667,0.0,0.0,0.0,0.0
5276,36835,206.54,90.09,190.72,-49.93,1.0547,491.12,1,409.27,72.2,0,0,0,0,0,0,0,0,0,0,409.2667,0.0,0.0,0.0,0.0
5277,36836,220.99,90.09,190.72,-49.93,1.0494,491.12,1,409.27,96.28,0,0,0,0,0,0,0,0,0,0,409.2667,0.0,0.0,0.0,0.0
5278,36837,197.26,90.09,190.72,-49.93,1.0513,491.12,1,409.27,56.73,0,0,0,0,0,0,0,0,0,0,409.2667,0.0,0.0,0.0,0.0
5279,36840,19.48,9.93,9.93,-2.16,1.04,23.4,1,19.5,3.98,0,0,0,0,0,0,0,0,0,0,19.5,0.0,0.0,0.0,0.0
5280,36842,81.5,34.22,41.53,-9.06,1.0490000000000002,97.92,1,81.6,14.83,0,0,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,0.0
5281,36842,81.5,34.22,41.53,-9.06,1.0490000000000002,97.92,1,81.6,24.13,0,0,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,0.0
5282,36842,81.5,34.22,41.53,-9.06,1.0490000000000002,97.92,1,81.6,36.15,0,0,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,0.0
5283,36842,81.5,34.22,41.53,-9.06,1.0490000000000002,97.92,1,81.6,30.34,0,0,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,0.0
5284,36842,81.5,34.22,41.53,-9.06,1.0490000000000002,97.92,1,81.6,35.94,0,0,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,0.0
5285,36842,81.5,34.22,41.53,-9.06,1.0490000000000002,97.92,1,81.6,25.43,0,0,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,0.0
5286,36848,1.3,0.61,0.61,-0.16,1.04,1.56,1,1.3,0.29,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0.0,0.0,0.0
5287,36852,238.02,37.55,121.29,-26.45,1.0484,285.96,1,238.3,114.86,0,0,0,0,0,0,0,0,0,0,238.3,0.0,0.0,0.0,0.0
5288,36853,238.02,37.55,121.29,-26.45,1.0485,285.96,1,238.3,78.36,0,0,0,0,0,0,0,0,0,0,238.3,0.0,0.0,0.0,0.0
5289,36854,238.02,37.55,121.29,-26.45,1.0485,285.96,1,238.3,41.51,0,0,0,0,0,0,0,0,0,0,238.3,0.0,0.0,0.0,0.0
5290,36859,23.37,-1.15,8.99,-1.15,1.0135,28.08,1,23.4,8.18,0,0,0,0,0,0,0,0,0,0,23.4,0.0,0.0,0.0,0.0
5291,36859,23.37,-1.15,8.99,-1.15,1.0135,28.08,1,23.4,11.7,0,0,0,0,0,0,0,0,0,0,23.4,0.0,0.0,0.0,0.0
5292,36860,23.37,8.99,8.99,-1.15,1.052,28.08,1,23.4,11.66,0,0,0,0,0,0,0,0,0,0,23.4,0.0,0.0,0.0,0.0
5293,36863,0.0,0.0,0.84,-0.22,1.04,2.16,0,1.8,0.71,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0.0,0.0,0.0
5294,36874,193.96,104.19,307.84,-80.59,1.0475,792.72,1,660.6,193.95,0,0,0,0,0,0,0,0,0,0,660.6,0.0,0.0,0.0,0.0
5295,36880,174.99,263.03,284.35,-74.44,1.0164,732.24,1,610.2,174.98,0,0,0,0,0,0,0,0,0,0,610.2,0.0,0.0,0.0,0.0
5296,36881,206.8,263.03,284.35,-74.44,1.0128,732.24,1,610.2,106.87,0,0,0,0,0,0,0,0,0,0,610.2,0.0,0.0,0.0,0.0
5297,36882,0.0,0.0,284.35,-74.44,1.056,732.24,0,610.2,276.76,0,0,0,0,0,0,0,0,0,0,610.2,0.0,0.0,0.0,0.0
5298,36883,0.0,0.0,284.35,-74.44,1.056,732.24,0,610.2,274.6,0,0,0,0,0,0,0,0,0,0,610.2,0.0,0.0,0.0,0.0
5299,36887,0.0,0.0,0.84,-0.22,1.04,2.16,0,1.8,0.3,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0.0,0.0,0.0
5300,36892,245.43,464.43,605.8,-158.6,1.0298,1560.0,1,1300.0,245.41,0,0,0,0,0,0,0,0,0,0,1300.0,0.0,0.0,0.0,0.0
